74,65,89,658,F,Jaydenn,5
84,72,69,25,F,Theresia,99
86,65,76,66,F,Valisa,11
77,65,82,397,F,Margarite,155
65,78,89,313,F,Anyelin,22
76,85,67,85,F,Lucyle,10
67,65,82,317,F,Carollee,9
90,65,75,27,M,Zakai,569
69,78,73,19,F,Eniya,29
76,65,89,424,F,Layleen,7
82,79,78,237,F,Ronya,5
77,65,88,12,M,Maxwell,85431
77,65,88,575,F,Maxwell,45
78,73,75,64,M,Nikkolas,26
83,65,78,210,F,Sanah,27
82,73,67,76,M,Richad,5
66,79,68,29,M,Bodi,34
68,73,69,41,F,Dietra,49
74,65,90,673,F,Jazzmyne,5
65,82,82,16,M,Arron,4356
77,73,76,173,F,Milinda,25
71,82,69,12,M,Greggory,2009
68,87,65,2,F,Dwana,125
65,76,73,455,F,Aliena,5
76,65,78,85,M,Lanier,71
76,65,78,477,F,Lanier,5
70,76,79,44,F,Floribel,5
67,72,65,234,F,Chanah,21
65,86,73,76,F,Aviyah,10
77,65,89,270,M,Maysen,35
77,65,89,646,F,Maysen,28
82,79,76,189,M,Rolly,5
74,65,77,554,M,Jamaria,5
74,65,77,178,F,Jamaria,435
81,85,73,72,M,Quintan,5
67,72,65,291,F,Charlynn,10
78,79,69,5,F,Noemi,17409
87,79,74,15,M,Wojciech,5
76,65,85,59,M,Laurie,265
76,65,85,3,F,Laurie,162592
68,73,65,8,F,Diann,9935
89,79,65,53,M,Yoan,10
70,82,65,17,M,Franklyn,2477
65,76,73,312,F,Alisyn,27
77,65,82,755,F,Marney,15
80,69,67,33,M,Pecos,13
67,65,78,174,M,Cane,11
72,65,82,213,F,Harleyquinn,5
67,85,84,12,M,Cutler,92
69,76,68,24,M,Eldridge,1984
84,72,79,21,M,Thompson,133
84,82,65,33,F,Tracye,316
66,65,82,12,M,Barbara,1571
66,65,82,1,F,Barbara,1423939
75,65,84,576,F,Katriana,6
68,65,78,359,F,Danute,5
80,69,65,68,F,Pearlina,5
75,65,78,178,M,Kani,41
82,65,73,182,F,Raini,10
83,85,78,30,F,Sunni,331
78,65,86,71,F,Naveah,301
67,69,73,22,F,Ceil,144
74,79,67,184,M,Jocsan,10
65,85,71,9,M,Augustin,1765
72,65,68,154,F,Hadar,16
83,72,65,413,F,Shailyn,42
84,79,83,19,M,Toshio,610
88,73,84,11,F,Xitlally,40
83,72,89,178,F,Shylah,381
81,85,69,12,F,Quetzaly,85
73,76,73,3,F,Iliana,9140
67,65,73,136,M,Caitlin,34
67,65,73,10,F,Caitlin,110002
69,73,76,11,F,Eiliyah,10
75,65,84,103,F,Katalina,2669
73,89,65,7,F,Iyanla,24
65,78,78,481,F,Annya,5
77,73,67,27,M,Michale,959
65,82,85,294,F,Aruna,5
82,65,89,238,M,Raynor,5
66,82,79,82,M,Broden,531
84,65,70,222,F,Taffy,33
78,73,67,117,F,Nicholl,6
78,65,84,13,F,Natalee,7044
68,69,76,147,F,Delyla,139
74,65,73,535,M,Jaimeson,5
68,65,73,317,M,Dairon,5
73,83,82,31,M,Isrrael,136
77,65,82,957,F,Margarit,5
76,73,89,62,F,Liyah,851
67,79,83,67,M,Cosimo,233
75,72,89,46,M,Khyren,6
65,66,82,24,F,Abria,121
68,69,86,151,M,Devone,77
83,72,65,200,M,Shaunte,6
83,72,65,134,F,Shaunte,671
75,65,84,341,F,Katalyna,80
83,73,82,48,M,Sirr,11
78,65,85,33,F,Nautica,1342
67,76,69,87,M,Cleotis,5
75,69,78,232,M,Kentravion,5
74,65,67,359,F,Jacquely,47
65,77,66,81,F,Ambrielle,101
77,65,89,660,F,Mayerli,26
67,72,65,279,F,Charmon,11
77,73,71,32,F,Migdalia,3414
77,73,76,56,M,Milad,98
65,68,82,116,F,Adrea,17
65,79,76,2,F,Aolani,256
87,79,79,1,M,Woodrow,34309
68,65,69,209,M,Daevion,31
83,72,65,139,F,Shakera,626
82,79,83,10,F,Rosemarie,45524
67,72,65,341,F,Chaitra,5
78,79,82,25,M,Norma,117
78,79,82,1,F,Norma,268601
65,76,70,34,M,Alfonzo,2067
73,83,72,44,F,Ishrat,10
78,73,82,94,F,Nirvi,18
83,72,69,252,F,Shealyn,161
65,68,69,160,F,Adelfina,5
66,65,89,51,F,Baylea,18
80,65,82,33,M,Parks,187
83,85,75,53,F,Suki,89
77,65,67,783,F,Macady,11
70,76,79,2,F,Flora,47922
83,65,76,149,M,Sally,10
83,65,76,5,F,Sally,194872
74,69,65,12,F,Jeannie,31739
82,79,68,5,M,Rodney,242399
82,79,68,124,F,Rodney,73
74,79,83,257,M,Jossiah,5
69,80,83,3,F,Epsie,5
65,76,76,84,F,Alli,1798
73,82,69,34,F,Ireon,5
70,82,65,36,M,Franko,26
77,65,82,198,F,Marceline,1242
69,76,77,32,M,Elmore,1415
66,82,65,155,F,Bradley,117
78,65,79,42,F,Naomy,825
66,82,69,96,M,Breck,367
65,78,78,210,F,Annahi,88
67,72,69,175,M,Cheveyo,5
84,65,77,157,F,Tamiah,99
84,72,69,7,M,Theron,6090
67,79,76,17,M,Colt,13838
74,85,76,18,F,Julieta,4772
65,85,82,46,F,Auriana,53
78,69,73,26,M,Neill,108
67,76,65,1,M,Clarence,265506
67,76,65,45,F,Clarence,83
76,73,78,63,M,Linc,5
80,69,82,29,M,Percival,22
75,69,78,110,F,Kennia,249
84,82,65,32,M,Travion,1263
67,85,82,10,M,Curvin,163
74,69,82,103,F,Jerlene,147
69,86,65,74,F,Evanny,7
77,65,82,80,F,Maryanne,9924
82,85,84,19,M,Ruth,363
82,85,84,1,F,Ruth,732808
74,65,86,570,F,Javia,6
71,85,83,11,F,Gustava,33
65,81,85,6,F,Aquasia,5
83,85,83,4,M,Susan,795
83,85,83,1,F,Susan,1109099
81,85,73,49,F,Quinlee,5
72,65,69,193,F,Haedyn,5
68,69,66,342,F,Debralee,5
71,85,69,14,F,Guerline,20
83,85,65,34,F,Suanne,279
77,65,66,301,F,Mabry,336
65,86,82,42,M,Avroham,10
86,65,78,15,M,Vansh,157
70,69,68,4,M,Federico,6375
75,65,76,248,M,Kalief,15
78,68,69,2,F,Ndea,5
74,65,89,48,M,Jaydon,7277
83,65,89,77,F,Sayra,680
66,69,82,13,F,Bernadette,48026
77,69,83,56,M,Meshach,25
89,79,65,29,M,Yoav,54
89,79,89,40,F,Yoyo,11
75,65,82,159,F,Karisa,922
74,73,84,19,M,Jitsuo,24
69,65,84,17,M,Eathen,16
65,90,65,39,F,Azalynn,5
74,79,67,162,M,Jocob,20
76,65,82,73,F,Larisa,1106
67,72,65,46,M,Chas,351
87,73,78,29,M,Winthrop,264
74,65,68,585,F,Jadasia,5
77,67,75,1,M,Mckinley,4336
77,67,75,4,F,Mckinley,7788
67,72,73,298,F,Chikaima,10
84,65,69,155,M,Taequan,10
74,72,79,6,M,Jhovany,122
83,72,65,722,F,Shamyia,5
75,82,73,59,F,Kristyl,12
68,65,82,13,M,Daryl,58825
68,65,82,47,F,Daryl,1967
75,79,82,66,F,Koryna,5
66,69,78,50,M,Bennet,174
67,72,69,222,F,Chelby,31
77,67,75,13,F,Mckaylee,63
67,65,82,299,F,Carah,12
65,90,65,8,M,Azaiah,175
77,73,84,74,M,Mithran,27
83,73,69,2,F,Sienna,22700
77,65,72,197,M,Maher,106
68,65,87,254,F,Dawt,17
67,72,69,55,M,Chesky,195
67,79,68,39,M,Codie,1138
67,79,68,51,F,Codie,358
69,86,89,34,F,Evy,107
82,73,67,61,F,Richardine,18
80,69,65,18,M,Pearce,77
68,69,82,124,M,Derric,160
73,83,73,58,M,Isiaha,6
73,76,73,10,F,Ilianna,376
68,65,78,28,F,Dania,5114
90,65,89,26,M,Zayvion,611
86,65,76,44,F,Valera,53
82,65,73,102,M,Rainier,99
74,69,78,128,F,Jeniyah,55
68,73,89,59,M,Diyor,7
67,89,68,8,F,Cydnee,96
68,79,82,47,F,Doreatha,220
65,68,86,77,F,Advika,127
70,65,66,14,M,Fabricio,356
65,78,65,391,F,Analiya,8
74,65,73,231,F,Jaimi,203
69,68,73,37,F,Edica,5
77,79,78,73,F,Moncerat,17
74,65,75,57,F,Jakayla,5340
78,73,71,6,M,Nigel,8880
78,79,83,18,M,Nosson,450
65,76,73,172,M,Alif,10
74,79,72,144,F,Johnda,56
83,65,84,77,M,Saturnino,115
65,77,80,196,F,Ample,5
77,65,75,265,M,Makani,36
75,65,82,631,F,Karthika,5
79,68,69,8,M,Odes,15
65,81,73,3,M,Aqib,10
68,79,78,62,M,Donzell,82
68,79,78,130,F,Donzell,7
71,73,83,22,F,Gisel,1321
84,65,82,139,M,Tarrence,15
75,65,77,26,M,Kamryn,2491
75,65,77,27,F,Kamryn,18970
83,69,76,61,M,Seledonio,13
80,65,84,86,M,Pater,5
83,80,69,6,F,Special,31
84,73,90,42,M,Tizoc,10
72,73,89,39,F,Hiya,10
77,65,82,858,F,Maricar,7
78,65,84,222,F,Nathalya,15
69,86,65,1,M,Evan,257664
69,86,65,15,F,Evan,1664
68,79,78,121,M,Donnald,5
77,73,83,227,F,Mistelle,11
65,77,69,36,F,Ameera,1036
83,87,69,4,F,Sweetie,44
76,65,83,362,F,Lashanique,14
88,90,65,2,M,Xzavion,239
65,78,65,132,F,Analiyah,394
70,82,65,46,M,Francisc,7
76,73,76,183,F,Lilikoi,8
77,73,71,3,M,Miguel,171501
77,73,71,76,F,Miguel,400
69,76,85,56,M,Eluterio,225
75,65,66,545,F,Kabao,6
84,73,71,32,M,Tige,25
90,65,85,105,M,Zaul,6
84,65,77,158,F,Tamieka,99
72,73,76,7,M,Hillel,616
74,65,90,667,F,Jazariyah,5
83,73,82,45,F,Siria,55
78,89,65,25,F,Nyana,15
75,69,78,128,M,Kenith,47
72,65,76,75,M,Halen,107
72,65,76,111,F,Halen,52
69,86,69,62,F,Evelisse,12
68,65,77,163,F,Damali,65
83,65,76,43,M,Salim,458
75,65,73,548,F,Kailany,6
78,65,82,61,M,Nareg,75
84,65,83,337,F,Tashira,6
72,65,82,148,F,Harshita,20
84,65,76,25,F,Taliyah,6092
69,68,73,44,M,Edith,7
69,68,73,2,F,Edith,213380
82,65,78,29,F,Rania,1194
75,65,84,648,F,Katira,5
75,69,83,30,F,Kesha,3691
87,65,83,45,M,Wasco,11
67,72,65,256,F,Charo,16
84,69,82,55,M,Terren,19
84,69,82,177,F,Terren,5
74,79,83,214,M,Joss,6
83,84,69,45,M,Stephano,40
77,65,76,113,F,Malissa,4781
83,65,72,89,M,Saharsh,70
66,69,82,12,M,Bernardo,7635
66,69,65,78,F,Bea,128
78,73,90,114,F,Niza,10
65,86,65,7,F,Avah,3381
75,69,73,146,F,Keianna,114
67,72,65,236,F,Chaunte,21
77,79,82,56,M,Mordcha,32
83,72,79,252,M,Shone,5
83,84,65,74,F,Starlynn,6
90,79,66,33,F,Zobeida,5
71,85,83,8,F,Gustavia,75
76,69,84,175,F,Letoya,16
76,65,77,170,M,Lamorris,5
67,65,68,177,M,Cadon,10
77,65,82,555,F,Marshae,51
78,69,73,25,M,Neiman,110
75,82,73,12,F,Kristal,9044
83,73,68,91,F,Sidrah,5
65,83,72,51,F,Ashle,59
84,85,83,12,M,Tushar,10
74,79,69,221,M,Joemichael,5
89,73,83,20,F,Yisell,5
71,73,79,68,F,Giorgia,12
84,65,78,223,F,Tanaisha,33
69,83,71,12,M,Esgar,237
75,69,73,159,M,Keivon,22
65,76,83,215,M,Alsexander,5
86,65,78,45,M,Vandy,6
86,65,78,86,F,Vandy,5
65,76,66,374,F,Albana,11
77,73,75,271,F,Mikiala,5
77,65,83,448,F,Masae,114
78,65,68,81,F,Nadira,234
80,73,80,5,F,Pippa,229
75,87,65,4,M,Kwabena,74
77,65,82,613,F,Maryfrances,35
74,85,68,46,F,Judit,178
80,82,69,40,F,Preslyn,10
76,69,73,39,F,Leisa,3260
76,73,78,30,M,Linville,107
74,79,72,185,M,Johanna,10
74,79,72,16,F,Johanna,42345
68,69,86,129,M,Devine,143
68,69,86,148,F,Devine,138
82,79,83,91,F,Roshni,250
73,68,65,14,F,Idabelle,15
80,73,78,9,M,Pinchos,195
84,65,89,151,M,Tayvin,11
74,79,83,247,M,Joshuajames,5
76,65,89,526,F,Layani,5
71,65,73,37,F,Gaile,52
67,65,77,349,F,Camerina,5
88,65,66,13,M,Xabi,16
73,76,65,27,F,Ilani,37
65,76,69,246,F,Aleasha,57
72,73,76,33,M,Hill,10
68,65,69,255,F,Daejah,16
84,65,89,45,M,Taylen,299
84,65,89,148,F,Taylen,136
77,65,68,80,M,Maddux,1593
77,65,68,903,F,Maddux,5
77,73,67,243,F,Micaella,6
67,65,69,166,M,Caelum,15
84,65,86,200,M,Tavare,5
65,82,67,42,F,Arcelia,877
67,89,78,42,F,Cyntrell,5
69,76,73,97,F,Elianny,177
68,79,78,68,M,Donnovan,52
69,82,65,52,M,Erasmus,5
69,68,82,57,M,Edrei,5
71,69,78,15,M,General,1434
90,69,84,13,F,Zetta,78
65,76,69,414,F,Alexxia,6
82,79,83,206,F,Rosicela,6
76,73,76,56,F,Lilli,1047
65,68,73,105,F,Adiba,27
75,65,82,158,M,Karlton,57
68,69,77,257,M,Demetriu,9
77,65,82,686,F,Marja,22
74,65,81,507,M,Jaquawn,6
74,65,90,33,F,Jazlyn,11436
84,65,77,364,F,Tamber,5
77,65,75,873,F,Makaylin,6
77,89,76,61,F,Mylea,6
65,78,84,62,M,Antavious,212
76,65,75,29,F,Lakesha,7133
77,73,78,59,M,Minor,76
66,82,65,187,M,Bray,11
75,65,82,149,M,Karla,64
75,65,82,14,F,Karla,85551
75,69,65,20,M,Keagan,6108
75,69,65,100,F,Keagan,329
65,82,76,60,M,Arlis,431
65,82,76,119,F,Arlis,117
68,69,69,224,F,Deette,31
82,69,83,60,M,Reshard,54
69,73,76,5,F,Eila,197
69,76,79,217,F,Eloda,10
74,65,78,631,F,Janisa,5
74,65,73,361,F,Jailee,44
83,65,78,115,M,Sanjuan,24
78,85,78,5,M,Nuno,11
67,76,69,30,M,Clemens,452
83,76,65,5,M,Slate,43
82,73,65,42,F,Rianne,87
65,82,65,70,F,Arantza,427
89,79,83,12,F,Yoshie,321
83,65,73,182,M,Saifullah,5
83,72,65,608,F,Shalamar,10
66,79,68,15,M,Boden,1518
65,77,65,9,M,Amar,2184
65,77,65,161,F,Amar,7
82,65,72,176,M,Rahat,10
76,73,76,29,M,Lilburn,132
87,89,78,8,F,Wynne,79
70,76,79,30,F,Floride,21
69,76,69,249,F,Elesha,5
83,72,65,274,F,Sharifa,132
66,82,65,20,F,Brandie,13666
67,76,69,61,M,Clearnce,16
82,65,72,98,M,Rahiem,123
68,72,65,4,F,Dhalia,35
75,89,78,15,F,Kynleigh,830
67,65,69,343,F,Caera,5
69,66,69,11,M,Ebert,6
83,65,66,25,M,Sabastian,1592
71,73,76,49,F,Gilberte,42
77,65,82,145,F,Margarett,2281
65,86,69,57,F,Averey,28
72,69,82,35,M,Herschell,90
76,69,83,245,F,Lesliee,5
78,69,65,3,M,Neal,48962
65,68,82,89,M,Adrion,5
78,73,86,75,F,Nivia,53
65,74,65,9,F,Ajayla,10
84,79,78,76,F,Tonna,16
84,65,89,202,F,Taylyn,47
70,85,77,9,F,Fumiye,39
89,65,72,17,M,Yahel,281
84,85,76,14,F,Tulani,5
76,65,68,160,M,Ladamien,5
77,65,68,230,M,Madhav,59
68,65,82,109,F,Darnisha,218
77,79,78,20,M,Montgomery,914
77,79,78,108,F,Montgomery,5
76,65,86,128,M,Lavaughn,15
76,65,86,257,F,Lavaughn,50
69,76,76,68,F,Elli,681
74,69,78,80,F,Jenette,286
84,79,82,44,F,Toria,101
86,73,86,24,M,Vivian,401
86,73,86,3,F,Vivian,195168
89,69,76,39,F,Yelissa,5
77,89,76,2,M,Myles,35079
77,89,76,66,F,Myles,5
65,65,82,38,F,Aaralynn,25
69,77,65,63,F,Emalie,183
74,69,83,200,M,Jesua,5
77,73,76,13,M,Milan,6722
77,73,76,29,F,Milan,4980
76,73,76,110,F,Lilie,123
69,76,73,71,F,Elizebeth,608
83,79,72,24,F,Soha,176
84,89,82,23,M,Tyrin,657
68,79,78,100,F,Donnita,20
74,65,77,614,F,Jamille,5
75,69,76,169,F,Kelcee,59
69,76,89,135,F,Elyn,63
78,73,75,72,M,Nikodem,15
76,65,75,190,F,Lakesia,154
71,69,84,80,M,Getzel,5
81,85,79,36,F,Quovadis,6
87,65,89,7,M,Waylon,17435
75,69,68,98,M,Kedric,96
82,65,68,156,F,Radonna,17
90,65,65,108,M,Zaakir,5
67,65,82,374,F,Carrianne,5
70,82,65,41,F,Francies,59
74,65,76,166,F,Jalaya,568
82,65,75,119,M,Rakesh,50
77,65,69,365,F,Maebell,192
84,79,77,48,F,Tommi,91
84,69,65,9,M,Teagan,3208
84,69,65,6,F,Teagan,18336
67,65,77,216,M,Camerino,5
65,73,78,12,M,Ainsley,23
65,73,78,4,F,Ainsley,13735
77,65,76,147,F,Mallorie,2195
71,65,82,10,M,Garret,9455
86,73,78,28,M,Vinay,292
77,69,76,49,F,Melissia,574
76,65,76,89,M,Lalo,54
90,89,75,1,F,Zykeria,680
84,65,78,383,F,Tanyiah,5
83,65,65,162,M,Saam,6
65,77,79,121,F,Amoura,25
86,65,68,29,M,Vaden,20
67,65,76,161,M,Cali,17
67,65,76,34,F,Cali,14332
76,69,74,106,F,Lejla,122
67,79,82,93,F,Corinthia,32
78,79,82,10,M,Norberto,3327
69,76,75,122,M,Elkin,10
77,65,88,49,M,Maximo,4414
83,72,73,20,M,Shiloh,1963
83,72,73,36,F,Shiloh,5794
67,89,82,6,F,Cyrstal,263
69,82,76,15,M,Erling,499
74,85,76,77,F,Julitza,17
73,90,65,5,M,Izak,508
83,65,68,67,M,Sadao,173
70,79,78,2,F,Fontella,92
65,78,73,199,F,Aniyla,103
71,69,82,22,F,Gerri,2821
78,69,65,85,F,Neave,7
65,82,73,266,F,Arianie,5
75,69,78,237,F,Kenyah,16
75,69,84,256,F,Ketsia,11
67,72,69,102,F,Cherryl,461
72,79,78,17,F,Honesti,147
68,69,65,240,M,Dearius,10
77,65,76,503,F,Malie,73
74,65,67,5,M,Jackson,223696
74,65,67,337,F,Jackson,61
84,79,82,31,M,Torry,107
76,73,76,48,M,Lily,12
76,73,76,5,F,Lily,135130
82,79,77,68,M,Rommel,480
83,73,71,25,F,Sigrid,355
89,65,72,53,F,Yahira,101
71,73,77,42,F,Gimena,121
69,78,74,10,F,Enjoli,263
77,65,83,143,M,Masato,240
82,65,70,215,M,Rafat,5
77,65,71,169,F,Magen,1803
78,65,76,80,F,Nalleli,235
82,65,77,174,M,Ramzy,11
68,79,78,62,F,Donnette,81
77,69,79,239,F,Meoshia,5
79,76,89,7,F,Olympia,906
78,73,76,137,F,Niloofar,5
76,65,85,178,F,Laurinda,184
74,65,67,420,M,Jachai,13
89,65,78,55,M,Yannis,15
89,65,78,155,F,Yannis,5
65,85,84,15,M,Authur,458
75,65,84,575,F,Kathyleen,6
87,69,89,16,M,Weyman,258
76,65,80,383,F,Laporcha,11
82,79,83,151,F,Rosette,23
65,65,78,2,F,Aanya,1979
74,79,78,210,M,Jonathanjoseph,6
83,72,73,393,F,Shizuye,50
68,65,73,119,M,Dain,222
65,76,69,447,F,Aleyshka,5
66,65,89,45,M,Bayard,51
70,73,76,31,M,Filbert,15
71,82,69,61,M,Gregario,5
83,85,72,86,F,Suhaill,13
66,76,79,26,M,Blouncie,8
87,69,76,4,M,Weldon,9374
67,72,73,80,M,Child,77
67,72,73,192,F,Child,53
71,73,65,71,F,Giani,10
66,79,66,11,F,Bobbiejo,176
66,82,69,216,F,Breeze,27
68,65,76,49,M,Dallin,3690
78,73,77,111,F,Nimco,10
73,84,65,7,M,Itay,15
76,65,78,171,M,Lancer,5
73,65,78,4,F,Iana,40
74,65,75,172,F,Jakira,475
70,82,65,58,F,Frankee,12
76,73,76,58,F,Lillyan,1015
66,65,77,68,F,Bambina,5
66,82,73,138,F,Brileigh,164
83,72,65,668,F,Shameen,6
70,82,65,3,M,Francis,267660
70,82,65,6,F,Francis,21317
68,79,77,115,M,Dominador,5
80,85,65,2,F,Pualani,44
84,65,85,402,F,Tauriel,5
66,82,69,108,M,Brevin,185
84,72,82,29,F,Thressa,56
74,85,68,23,M,Judge,1065
83,72,65,234,M,Sharron,5
83,72,65,22,F,Sharron,14069
83,72,65,516,F,Sharalyn,20
76,65,84,508,F,Laterra,5
65,76,89,175,M,Alyan,10
66,85,82,35,M,Burtis,20
78,65,82,313,F,Narcissa,5
66,65,82,79,M,Baruc,6
76,73,78,16,M,Linton,648
77,65,75,202,F,Makaela,1136
90,65,70,83,M,Zafir,21
76,65,83,122,F,Lashae,415
86,73,67,64,M,Vick,10
74,65,78,71,F,Janeen,3855
83,65,82,40,F,Sariyah,2499
74,65,83,646,F,Jasira,5
67,65,83,386,F,Cassand,5
77,65,82,977,F,Marji,5
68,65,69,164,M,Daeshawn,89
74,65,90,73,F,Jazmyne,3534
82,69,79,129,F,Reonna,7
77,65,82,889,F,Marybella,6
74,79,90,174,F,Jozette,21
78,73,67,96,M,Nickita,5
78,79,82,28,M,Norm,70
73,84,72,6,M,Ithan,18
70,82,85,56,M,Frumencio,5
65,76,69,202,M,Alexy,5
65,76,69,286,F,Alexy,34
76,69,83,208,F,Lessley,6
79,82,69,42,M,Oreoluwa,10
79,82,69,14,F,Oreoluwa,29
74,65,77,11,M,Jamie,82135
74,65,77,5,F,Jamie,265301
75,89,82,5,M,Kyree,3867
75,89,82,49,F,Kyree,55
70,69,76,21,M,Feliberto,24
66,82,69,160,F,Brecklyn,104
82,69,86,154,F,Reveca,5
77,65,82,34,F,Marisa,45638
78,85,77,4,M,Numa,42
78,85,77,13,F,Numa,5
90,65,67,100,M,Zacariah,7
89,85,82,43,F,Yurany,10
66,76,73,10,F,Blima,1088
89,65,82,68,F,Yaritzi,55
67,76,69,86,F,Clela,10
83,72,69,172,F,Sherice,406
75,65,84,573,F,Kathelyn,6
67,79,82,87,F,Corryn,40
76,65,75,339,F,Lakedra,17
77,65,86,206,M,Maverik,98
74,65,89,258,M,Jayvyn,120
76,85,67,25,F,Lucila,1438
83,65,76,331,F,Salley,5
84,82,65,81,F,Traniyah,11
75,65,82,89,M,Karas,306
82,65,73,174,F,Rainee,11
73,77,79,13,F,Imogean,28
83,72,65,515,F,Shakeela,20
90,65,89,85,M,Zaylin,21
90,65,89,67,F,Zaylin,33
73,78,83,41,F,Insiya,6
83,72,65,87,M,Shadi,99
83,72,65,461,F,Shadi,29
74,79,90,43,M,Joziah,2189
69,86,69,26,M,Everitt,6
74,65,78,336,M,Janmichael,35
75,65,68,292,F,Kadesha,128
83,72,65,77,F,Shara,2110
81,85,65,15,M,Quan,202
84,82,69,82,F,Tremeka,11
67,76,79,37,F,Cloteal,133
65,77,66,141,F,Amberrose,12
65,76,65,237,F,Alandra,66
77,65,82,55,M,Margarito,3752
82,65,83,51,M,Rashon,678
67,69,65,47,F,Ceana,6
69,76,73,123,M,Elisabeth,7
69,76,73,12,F,Elisabeth,39185
74,82,85,2,M,Jrue,49
77,65,82,454,M,Marcuz,5
83,65,86,17,M,Savion,3029
77,65,76,137,M,Malikai,269
83,72,79,167,M,Shoua,15
83,72,79,263,F,Shoua,142
76,65,89,320,F,Layni,22
84,82,73,62,F,Trishia,36
71,69,83,67,F,Geselle,43
82,73,68,58,F,Ridhima,25
76,65,83,496,F,Lasheika,5
65,83,72,56,F,Ashliegh,47
68,85,84,21,M,Dutch,123
87,79,82,9,M,Worley,108
68,69,76,322,F,Delsa,6
73,83,76,22,F,Isley,108
84,65,87,135,F,Tawnie,157
83,84,65,29,M,Stanislaus,219
82,79,66,72,M,Robbin,354
82,79,66,31,F,Robbin,6515
84,79,85,63,M,Toure,11
83,65,78,78,M,San,113
83,65,78,55,F,San,1407
74,65,86,432,M,Javares,12
73,70,69,1,F,Ifeoluwa,28
67,82,69,15,M,Creighton,437
82,73,86,74,M,Rivan,6
67,89,78,30,F,Cyniah,7
90,69,78,47,F,Zenorah,5
72,79,78,14,F,Honora,202
78,73,77,69,F,Nimrat,59
65,73,84,25,M,Aitan,5
82,85,77,43,F,Rumaysa,15
76,65,83,252,F,Lashauna,54
65,89,79,14,M,Ayoub,100
76,65,84,327,F,Laterica,21
89,65,83,10,M,Yaseen,1259
77,65,75,182,M,Makoto,128
80,69,84,40,F,Petrita,36
65,77,77,194,F,Ammi,5
67,72,82,402,F,Chrys,5
72,73,82,50,F,Hiral,5
74,65,81,506,M,Jaqualin,6
75,65,77,58,M,Kamran,742
67,72,69,381,F,Cheray,5
71,69,76,71,F,Gelsey,39
86,69,68,13,M,Ved,438
70,69,76,14,F,Felica,564
65,76,66,433,F,Alberdia,5
77,69,82,48,M,Mercedes,47
77,69,82,9,F,Mercedes,39600
70,65,76,19,F,Falon,622
65,78,78,177,F,Annah,140
84,73,72,84,F,Tihani,12
65,78,72,410,F,Anhar,6
65,76,69,100,F,Aleshia,1001
66,89,82,5,M,Byrl,11
86,73,86,43,M,Viviano,63
84,85,82,3,F,Turquoise,138
74,65,67,520,M,Jacarius,5
82,69,72,144,F,Rehma,5
75,65,89,301,F,Kaysie,114
76,65,82,173,F,Lark,193
74,85,83,49,F,Justyna,104
78,85,83,15,F,Nusaybah,5
89,65,83,122,F,Yasmen,10
67,76,69,11,F,Cleta,2006
73,83,73,5,F,Isis,9124
89,65,83,75,F,Yasaman,42
65,78,65,42,F,Anabella,4668
65,82,76,131,F,Arleta,79
75,65,82,212,M,Karanveer,25
77,69,76,204,F,Melonee,6
76,65,78,480,F,Lanyiah,5
86,69,82,63,F,Verlean,53
66,89,70,4,M,Byford,30
76,65,85,372,F,Laurey,12
69,72,65,3,M,Ehan,72
77,89,75,27,F,Mykaela,264
65,78,71,4,M,Angel,224298
65,78,71,11,F,Angel,92522
68,65,76,149,F,Dalyla,89
84,79,77,82,F,Tomoko,10
75,73,78,157,F,Kinisha,6
65,78,73,32,F,Anissa,9475
68,73,65,51,M,Diago,18
80,69,71,69,F,Pegah,5
76,73,86,66,M,Livio,5
90,79,82,25,F,Zoria,21
68,79,78,31,F,Donielle,632
83,73,65,85,F,Siarah,5
66,69,76,142,F,Belladonna,13
70,76,79,16,F,Floria,225
75,72,65,5,F,Khalia,1135
68,65,87,144,F,Dawsyn,93
67,65,77,95,M,Camrin,173
67,65,77,353,F,Camrin,5
76,85,82,65,F,Lurene,37
77,65,67,236,M,Macedonio,56
72,65,76,170,M,Haloa,8
90,65,75,113,M,Zakhi,5
77,65,89,281,F,Maybell,413
68,73,65,26,F,Diamonique,252
83,72,69,242,M,Shean,5
83,85,72,74,F,Suha,23
83,72,65,139,M,Shah,23
86,73,67,57,F,Victoriana,31
76,69,69,49,F,Leesa,1952
79,76,83,34,M,Olsen,8
76,79,84,54,F,Lotus,345
77,69,82,112,F,Mertie,95
69,86,89,20,M,Evyn,52
82,65,89,14,F,Rayna,6993
70,79,90,15,F,Fozie,5
68,69,77,109,M,Demarkus,306
65,88,90,9,M,Axzel,5
76,65,73,135,F,Laikyn,329
66,69,78,51,M,Bentzion,174
76,73,78,17,M,Lindy,460
76,73,78,34,F,Lindy,3938
77,65,82,370,M,Marshel,10
82,79,83,50,F,Rosia,1845
75,82,73,58,F,Kristelle,12
83,65,82,85,F,Sariya,557
77,65,72,181,M,Mahad,135
71,73,79,31,M,Gio,189
72,65,77,205,M,Hameed,5
77,65,82,382,F,Mardelle,176
67,72,65,100,F,Chanie,478
67,65,76,128,M,Calix,40
66,82,73,153,F,Briyana,123
65,76,65,33,M,Alain,2123
82,69,66,13,F,Rebeca,9967
87,79,76,6,M,Wolf,427
70,65,73,30,M,Faiz,46
83,72,69,154,F,Sherree,482
82,79,71,37,M,Rogers,4371
